geneid	cell_type	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
PDGFRA	Th2/Th17	3.699224352644934e-12	-0.505794170488592	0.62	0.738	7.202759737034951e-8
SLC22A23	Th2/Th17	5.456950473744449e-12	1.8107478299499462	0.119	0.031	1.0625228267427818e-7
SYNE2	Th2/Th17	8.316016917453966e-12	-0.5744434389287636	0.395	0.552	1.619211653997462e-7
FAU	Th2/Th17	8.602677104552614e-12	-0.31267319565867435	0.878	0.935	1.6750272590274394e-7
SIK3	Th2/Th17	1.0048088062599492e-11	-0.34869757104120547	0.82	0.887	1.956463226668747e-7
RPS12	Th2/Th17	1.343014925024175e-11	-0.32495146212520254	0.917	0.947	2.614984360514571e-7
NR4A2	Th2/Th17	1.541081136370572e-11	-1.1293577613088261	0.162	0.296	3.000639080627141e-7
AFF3	Th2/Th17	1.7165415901554454e-11	-0.8148127370357834	0.309	0.46	3.3422781301916677e-7
SYTL2	Th2/Th17	2.4439527398457396e-11	-0.6562324111443147	0.356	0.505	4.7586203797536395e-7
LGALS3	Th2/Th17	3.268931307588728e-11	1.1338839460926449	0.244	0.122	6.364936149006012e-7
ENSMMUG00000020092	Th2/Th17	4.549485734393456e-11	1.5005608842345421	0.193	0.084	8.858303673437498e-7
ENSMMUG00000015202	Th2/Th17	4.691884502459746e-11	1.265377962898486	0.337	0.208	9.135568314739371e-7
RPS4X	Th2/Th17	5.847388037004668e-11	-0.36329281190311224	0.776	0.846	1.1385449246851788e-6
ENSMMUG00000040771	Th2/Th17	5.85532405675744e-11	1.894904870440221	0.126	0.04	1.1400901470912412e-6
RPS5	Th2/Th17	5.874090650675675e-11	-0.34493601201631874	0.798	0.863	1.1437441905930607e-6
BCL2	Th2/Th17	1.2643620444301918e-10	0.9109068106059013	0.444	0.307	2.4618393367100265e-6
BICDL1	Th2/Th17	1.3027315880233674e-10	-0.649235074813969	0.422	0.565	2.5365486750402987e-6
TPT1	Th2/Th17	1.398206181803434e-10	-0.24090523615324955	0.95	0.969	2.7224472565894666e-6
CHMP7	Th2/Th17	1.5269293711786184e-10	-1.066531432822005	0.153	0.277	2.9730841786218877e-6
GCN1	Th2/Th17	1.6638241159109755e-10	-0.40154107652154414	0.721	0.831	3.2396319360902603e-6
HERC6	Th2/Th17	1.7440061517779372e-10	0.9450964630550374	0.386	0.25	3.3957543781268216e-6
ABCA2	Th2/Th17	1.9354647771108873e-10	2.0781143591564613	0.112	0.033	3.7685434675126085e-6
RPL10	Th2/Th17	2.0631387735378013e-10	-0.24899991459309234	0.938	0.968	4.017137505955453e-6
EML4	Th2/Th17	2.2533919722495582e-10	-0.40149827527117443	0.916	0.952	4.387579509167115e-6
RPS15	Th2/Th17	4.454162960571843e-10	-0.2474047778052686	0.932	0.961	8.672700700529437e-6
RPS23	Th2/Th17	4.613421641830323e-10	-0.25235524877730864	0.941	0.966	8.982793278807822e-6
RPS24	Th2/Th17	4.770814969734831e-10	-0.385885713153316	0.741	0.848	9.289253827570689e-6
RPL18	Th2/Th17	1.1593931092325582e-9	-0.26259957842071957	0.918	0.95	2.257454322986714e-5
PTGER4	Th2/Th17	2.0314137020808932e-9	-0.6666915312944792	0.367	0.51	3.955365619321707e-5
MGLL	Th2/Th17	2.201012755334764e-9	-1.8701055743551567	0.042	0.123	4.2855919359123195e-5
DUSP1	Th2/Th17	2.4904816755841165e-9	-0.5974694460409116	0.353	0.492	4.849216870529833e-5
IFIT1	Th2/Th17	3.7740033636188114e-9	2.9831140611071167	0.061	0.009	7.348361949302188e-5
IFRD1	Th2/Th17	4.01981922462526e-9	-1.0183994382402441	0.156	0.268	7.826990012267844e-5
TNFAIP3	Th2/Th17	4.132453315111744e-9	-0.7456126350408747	0.295	0.424	8.046299849854077e-5
ADAMTS16	Th2/Th17	4.268134472311618e-9	-7.276753806736046	0	0.043	8.310484631037952e-5
ARHGAP26	Th2/Th17	4.696277185823652e-9	-0.5107197162384232	0.596	0.708	9.144121308517233e-5
IFI6	Th2/Th17	6.7988595353897075e-9	1.6795080952044414	0.168	0.079	1.32380594013573e-4
EEF1B2	Th2/Th17	6.874620044556912e-9	-0.45749201914859916	0.54	0.665	1.3385572688756763e-4
NAMPT	Th2/Th17	7.664292958085727e-9	-1.151457071100678	0.142	0.249	1.4923144818688717e-4
FRMD4B	Th2/Th17	7.715763269845376e-9	-0.8295816317657462	0.154	0.27	1.502336266271593e-4
RPL23	Th2/Th17	9.630574037205868e-9	-0.24217761353038858	0.912	0.951	1.8751690707843546e-4
GPHN	Th2/Th17	9.762889646942299e-9	1.179849678380394	0.241	0.136	1.9009322431561349e-4
ITK	Th2/Th17	9.851527225670382e-9	-0.4141408134004605	0.746	0.806	1.91819086611028e-4
UBA52	Th2/Th17	9.91072213390443e-9	-0.30494499976765255	0.828	0.913	1.9297167066925316e-4
BZW2	Th2/Th17	1.0423598447830442e-8	-1.2396513729396639	0.078	0.171	2.0295788537770654e-4
EZR	Th2/Th17	1.2285493285555488e-8	-0.5919007872879365	0.513	0.624	2.392108397630509e-4
ARHGAP21	Th2/Th17	1.2296033068948641e-8	1.0909772197635983	0.189	0.093	2.3941605988549898e-4
CCNL1	Th2/Th17	1.2767942240390647e-8	-0.48954381536699665	0.541	0.657	2.486046033626463e-4
PICALM	Th2/Th17	1.4932733613569994e-8	-0.4170169009286653	0.73	0.8	2.9075525618982133e-4
ENSMMUG00000002676	Th2/Th17	1.648898197227242e-8	-0.24291504650617002	0.925	0.96	3.210569679821163e-4
CPEB1	Th2/Th17	1.761729507947755e-8	-0.3035825681383759	0.802	0.88	3.4302635249250737e-4
CR1	Th2/Th17	1.7868396559827278e-8	-0.6449017449891763	0.358	0.486	3.4791554941639695e-4
CDC14A	Th2/Th17	2.031025733565497e-8	-0.4123137366779299	0.696	0.792	3.9546102058253795e-4
EIF2AK2	Th2/Th17	2.4460942669110025e-8	1.0176118262915959	0.286	0.179	4.762790147102413e-4
OCA2	Th2/Th17	2.4498705411428415e-8	-1.3843171626713193	0.045	0.121	4.7701429306592266e-4
CD28	Th2/Th17	2.6005304486182414e-8	-0.6248068148660204	0.32	0.452	5.063492836504577e-4
PMAIP1	Th2/Th17	2.629127535973616e-8	-1.2691877489949352	0.091	0.182	5.119174225294228e-4
IGKC	Th2/Th17	3.7235218938418835e-8	1.2442942600089568	0.203	0.108	7.250069479499532e-4
RPS27A	Th2/Th17	3.8449391144193315e-8	-0.183174162809709	0.957	0.969	7.48648094968588e-4
RPL26	Th2/Th17	4.114693437005193e-8	-0.2955216223483159	0.819	0.892	8.011719591192811e-4
TSHZ2	Th2/Th17	4.584992886246778e-8	-0.8179008644555296	0.208	0.322	8.927439648811101e-4
DIP2C	Th2/Th17	5.401741315593911e-8	-0.939351531274486	0.172	0.28	0.0010517730515592905
ENSMMUG00000003412	Th2/Th17	6.755381370288269e-8	-0.27474475233056994	0.871	0.929	0.001315340306608829
ZC2HC1A	Th2/Th17	8.209114921028428e-8	1.1322455363264232	0.189	0.099	0.0015983967662734453
MAMU-E	Th2/Th17	9.066526042587672e-8	0.2723988908343027	0.917	0.9	0.0017653432857522456
PTCH1	Th2/Th17	9.24440044611619e-8	-1.8967330511854847	0.019	0.076	0.0017999772108632836
LMNA	Th2/Th17	1.2422331797293002e-7	-0.5832748731022841	0.431	0.529	0.0024187522242509205
MX1	Th2/Th17	1.3089239907909707e-7	1.5192763412677361	0.136	0.061	0.0025486059024690992
RPL36	Th2/Th17	1.5308774738399292e-7	-0.37049671876857326	0.675	0.758	0.002980771529313726
RPL24	Th2/Th17	1.6465130938677305e-7	-0.3289512930885241	0.755	0.831	0.003205925645069858
RPS20	Th2/Th17	1.9968005275587023e-7	-0.17597864652907536	0.958	0.969	0.003887970307209549
IKZF1	Th2/Th17	2.109573738508926e-7	0.22722851118929777	0.945	0.926	0.00410755102625073
DUSP10	Th2/Th17	2.4744319207042844e-7	-1.0216223387174193	0.152	0.245	0.004817966392803312
MXD1	Th2/Th17	2.954863105926507e-7	-1.5971561056190415	0.048	0.118	0.005753413953549502
TGFBR1	Th2/Th17	2.9661668284994653e-7	0.6146097149592645	0.398	0.288	0.005775423431771309
ADAM19	Th2/Th17	2.997856809145338e-7	0.5883687532514665	0.366	0.255	0.005837126993086888
CLYBL	Th2/Th17	3.662198878419087e-7	0.6062372790276161	0.358	0.242	0.007130667436169804
FER	Th2/Th17	3.8693696525650963e-7	1.1321692588907906	0.13	0.058	0.007534049650509499
YPEL5	Th2/Th17	3.9444711277352546e-7	-0.5278423446092773	0.411	0.533	0.007680279732813314
ANTXR2	Th2/Th17	3.997774761947104e-7	0.3426939292433038	0.754	0.661	0.0077840672389872054
PELI2	Th2/Th17	4.0890936720499384e-7	2.364246322721148	0.061	0.015	0.007961874288848435
ATP8	Th2/Th17	4.3046673366006093e-7	0.9305691997314245	0.199	0.11	0.008381617771095046
RYR2	Th2/Th17	4.4546788690266886e-7	-0.8447050590148557	0.198	0.301	0.008673705225881866
RPS9	Th2/Th17	4.597622156496087e-7	-0.27254101092160443	0.835	0.896	0.00895203010091353
RPS18	Th2/Th17	6.503228177775141e-7	-0.20084928459291707	0.964	0.983	0.012662435584945977
DDX58	Th2/Th17	6.977962453078928e-7	1.1850253361685388	0.195	0.112	0.013586790692389982
PRKCH	Th2/Th17	7.464467094664018e-7	-0.28562036386746525	0.781	0.845	0.01453406388002031
USP40	Th2/Th17	7.735025483110255e-7	0.9516506814479749	0.177	0.095	0.015060868118163978
PABPC1	Th2/Th17	7.875094051442938e-7	-0.3728778223455067	0.671	0.758	0.015333595627564544
BTBD11	Th2/Th17	7.95162595927969e-7	-0.4458894017077182	0.29	0.413	0.015482610905313485
NXN	Th2/Th17	8.170314861287712e-7	-1.5702649074855617	0.032	0.091	0.015908420066413305
RGCC	Th2/Th17	8.92248854888691e-7	-0.511304148987292	0.369	0.484	0.0173729774535377
BTG2	Th2/Th17	9.901881831296971e-7	-0.8077553584085342	0.176	0.272	0.019279954113718332
IFI44L	Th2/Th17	9.96276201446152e-7	7.282079560846864	0.027	0	0.019398493918358024
H2AJ	Th2/Th17	1.0471663974808205e-6	-0.8446805101865268	0.148	0.24	0.020389376925349055
RPL15	Th2/Th17	1.0547130200667604e-6	-0.3271330646147068	0.684	0.754	0.02053631721371989
ATP1B3	Th2/Th17	1.0946113931511342e-6	-0.7336371351838558	0.203	0.3	0.021313178436045733
FKBP5	Th2/Th17	1.1219420206229194e-6	0.3288905873234089	0.82	0.796	0.021845333083548864
NUP50	Th2/Th17	1.1231252902572754e-6	-0.8289988041934473	0.133	0.223	0.02186837252659941
RPL7A	Th2/Th17	1.3045006143328307e-6	-0.23300364977019639	0.754	0.83	0.025399931461674546
ND2	Th2/Th17	1.3217940285412961e-6	0.17582284374252843	0.99	0.991	0.025736651529727577
HSP90AB1	Th2/Th17	1.3368347343933742e-6	0.5337954793376576	0.628	0.567	0.02602950911337339
RPL8	Th2/Th17	1.4602770755317158e-6	-0.22397003945765137	0.856	0.92	0.02843305493767804
TENT5C	Th2/Th17	1.4764574089230135e-6	-0.6659700406940927	0.301	0.401	0.028748102209139998
IMMP2L	Th2/Th17	1.5008072995314196e-6	0.3959859280267892	0.67	0.579	0.029222218929176272
TMEM244	Th2/Th17	1.5023177468091697e-6	-3.0802619494307795	0.006	0.044	0.029251628848121342
ENSMMUG00000005593	Th2/Th17	1.5757115778377429e-6	-0.29174798371725386	0.802	0.852	0.03068068013207869
FBXW7	Th2/Th17	1.85777309855011e-6	-0.40495435256217194	0.588	0.674	0.036172700001869194
ST8SIA4	Th2/Th17	2.398465678278214e-6	0.4469092554284013	0.583	0.499	0.04670052522175511
TOB1	Th2/Th17	2.638462397819752e-6	-0.6502567918113011	0.179	0.277	0.05137350134794839
COX7C	Th2/Th17	2.756439797012061e-6	-0.4006470457344298	0.508	0.605	0.05367063928762184
DDX5	Th2/Th17	2.788483076895286e-6	0.2365371545472552	0.906	0.891	0.05429455399022811
MYLIP	Th2/Th17	2.7932546663936663e-6	-0.5172731092202354	0.301	0.408	0.054387461609351075
NACA	Th2/Th17	3.0114494377084534e-6	-0.3220698882018955	0.666	0.747	0.058635932001621295
RPL13	Th2/Th17	3.128331399757668e-6	-0.18576362746760022	0.955	0.977	0.06091174068468155
IFIT3	Th2/Th17	3.318711921637463e-6	1.8103630215664681	0.071	0.024	0.06461863982620304
HSPA8	Th2/Th17	3.4661804447925113e-6	0.4251569120459422	0.668	0.591	0.06748999944055499
SRGN	Th2/Th17	3.51806608613105e-6	-0.31117115448739474	0.638	0.716	0.06850026476305766
ENSMMUG00000047632	Th2/Th17	3.755089350391626e-6	-0.9757678154778211	0.082	0.156	0.07311534474147535
ENSMMUG00000050829	Th2/Th17	4.07002351451358e-6	-0.41036322468171416	0.319	0.437	0.07924742785109391
RPL37	Th2/Th17	4.10593544197969e-6	-0.18570702346939072	0.912	0.948	0.07994666899078655
ARSG	Th2/Th17	4.213506534040859e-6	0.8676895047295524	0.235	0.148	0.08204118572430956
RPL12	Th2/Th17	4.319974489467267e-6	-0.27219210900022617	0.756	0.82	0.08411422328441716
CREM	Th2/Th17	4.337983478457459e-6	-0.4794467350112889	0.235	0.34	0.08446487630904519
ENSMMUG00000012140	Th2/Th17	4.4103640713465304e-6	-0.35418419653344513	0.63	0.718	0.0858741988331883
ENSMMUG00000008346	Th2/Th17	4.530397983748583e-6	0.5283926063210057	0.441	0.344	0.08821137914156867
RPS13	Th2/Th17	4.5562394733655236e-6	-0.2154850592671269	0.865	0.898	0.0887145387859001
ZDHHC14	Th2/Th17	4.62565592595743e-6	0.6193936609728407	0.328	0.228	0.09006614653431712
RGS6	Th2/Th17	4.709269281338797e-6	-1.0121693518144796	0.064	0.131	0.09169418217694772
ANKRD62	Th2/Th17	4.7738699722060485e-6	1.5724852291970115	0.069	0.023	0.09295202222882397
ENSMMUG00000028695	DCs	2.4654173300514426e-16	-8.851862931723478	0	0.471	4.800414083343164e-12
ENSMMUG00000060590	DCs	9.006278259885275e-16	-9.018459768968937	0.009	0.471	1.753612439982262e-11
ENSMMUG00000062894	DCs	1.4170212810885664e-14	-8.230610794033591	0	0.424	2.759082136407548e-10
ADORA2B	DCs	3.406270456799873e-14	-8.879105456529942	0.043	0.482	6.632349206435033e-10
RBPMS	DCs	4.628851865988943e-13	-4.9989911626806265	0.017	0.424	9.012837468267071e-9
ENSMMUG00000058325	DCs	4.1617644492456567e-11	0.9552418418190047	0.991	0.859	8.103371559126218e-7
BMT2	DCs	2.052700270878406e-9	-5.794460284318147	0.308	0.612	3.996812697427345e-5
ENSMMUG00000054038	DCs	3.854488202801219e-9	0.6723517522101261	0.991	0.965	7.505073979674254e-5
TMTC2	DCs	5.577353838788242e-8	-3.0777747205912243	0.239	0.529	0.0010859665659504586
ND4	DCs	7.467747355692335e-8	0.7946369053543672	1	0.965	0.0014540450876268545
COX2	DCs	1.6115143725510952e-7	0.6286827403443818	1	1	0.0031377796347942374
ENSMMUG00000052293	DCs	1.148474945862434e-6	1.1409458659832055	0.803	0.682	0.022361955670887453
MX1	DCs	4.841434323107558e-6	2.684090574875659	0.427	0.141	0.09426756770522726
ENSMMUG00000028695	Macrophages	2.329769892806434e-18	-9.426102253266302	0	0.259	4.536294958283408e-14
ENSMMUG00000062894	Macrophages	9.336770190223517e-18	-9.2501710115008	0	0.25	1.817962523738421e-13
ENSMMUG00000060590	Macrophages	2.408717676299318e-17	-8.512332469982068	0.007	0.267	4.690014187522402e-13
MX1	Macrophages	4.2364774597583766e-16	2.516858335726194	0.668	0.25	8.248845261895535e-12
RBPMS	Macrophages	9.661136044722912e-15	-4.735811037378829	0.007	0.233	1.8811197992679983e-10
IFI6	Macrophages	2.5936057884049312e-14	1.9439727870952874	0.715	0.328	5.050009830603242e-10
ENSMMUG00000054038	Macrophages	4.220600981777442e-13	1.006822628560148	0.927	0.819	8.217932171618857e-9
MX2	Macrophages	6.212824127877212e-12	1.6894821034512724	0.686	0.353	1.2096989859389718e-7
RNF213	Macrophages	1.7341857612544538e-11	1.244435735148623	0.85	0.603	3.376633095738547e-7
FOS	Macrophages	2.087665318145174e-11	-0.7545903861632777	0.901	0.948	4.0648931409604685e-7
ISG15	Macrophages	3.441579967006558e-11	2.1843137001152098	0.504	0.138	6.701100353758469e-7
IFI27	Macrophages	7.603572338023958e-11	3.1153053051753545	0.416	0.086	1.4804915699366449e-6
SAMD4A	Macrophages	1.5959489167928447e-10	2.5817378115129244	0.471	0.147	3.107472135887348e-6
APOBEC3A	Macrophages	2.7908005189410525e-10	4.580778489782844	0.325	0.026	5.433967690430124e-6
ADORA2B	Macrophages	2.8172000612355266e-10	-7.350724408930374	0.091	0.328	5.485370239231694e-6
PARP14	Macrophages	4.265620567958748e-10	1.5379678591579524	0.657	0.362	8.305589807872478e-6
KLF7	Macrophages	6.793587115769044e-10	-1.72103817602517	0.336	0.603	1.3227793473113905e-5
SP100	Macrophages	1.1586812046820407e-9	1.1484361365133668	0.774	0.552	2.2560681736364014e-5
HERC5	Macrophages	2.686806913112503e-9	1.7069008162766086	0.482	0.155	5.2314817405213544e-5
OASL	Macrophages	2.7588889147882897e-9	2.610994001824904	0.358	0.06	5.371832605984279e-5
PHACTR1	Macrophages	3.1354383208974637e-9	-1.518990975167661	0.164	0.448	6.105011954619451e-5
IFI44L	Macrophages	3.5875505304786875e-9	1.7830303292318082	0.453	0.147	6.985319637895052e-5
PLAC8	Macrophages	4.38523198546168e-9	1.6084644831209198	0.675	0.414	8.538485198892436e-5
HSP90AA1	Macrophages	4.585889740374577e-9	1.3690060803777904	0.81	0.681	8.929185913483338e-5
DUSP1	Macrophages	5.013650255933066e-9	-0.8587056410398546	0.807	0.922	9.762078413327272e-5
KLF4	Macrophages	6.879604858382879e-9	-0.96551805477579	0.65	0.853	1.3395278619757303e-4
EPSTI1	Macrophages	9.8941716911656e-9	0.9716946039009275	0.774	0.534	1.926494169986854e-4
IFIT1	Macrophages	1.2229845866233243e-8	2.3204795044822433	0.365	0.078	2.381273288614275e-4
DDX58	Macrophages	1.5202425948175837e-8	2.1250227941051727	0.522	0.241	2.960064356369317e-4
PLA2G4C	Macrophages	1.6411883828268015e-8	2.3004460926216113	0.42	0.129	3.1955579002020655e-4
DDX60	Macrophages	1.8922645885319147e-8	1.7561148711145074	0.416	0.121	3.684428380330491e-4
ENSMMUG00000050257	Macrophages	2.342116994286218e-8	1.3889890332901507	0.496	0.181	4.560335999574695e-4
OAS2	Macrophages	2.5616822268719558e-8	2.147999338059921	0.431	0.147	4.987851463942385e-4
FOSB	Macrophages	3.0297638268807204e-8	-0.8265132285508723	0.774	0.922	5.899253147319451e-4
CCNL1	Macrophages	3.555860157012263e-8	-0.7525035128174884	0.723	0.888	6.923615311718578e-4
CD38	Macrophages	4.142084528690474e-8	2.910164405525722	0.354	0.086	8.065052785813222e-4
GCH1	Macrophages	4.359202321037754e-8	4.089295100916292	0.277	0.034	8.487802839292611e-4
MAMU-E	Macrophages	4.683940028326051e-8	0.7167256030525953	0.956	0.931	9.120099629153655e-4
IFIT2	Macrophages	7.770588644647687e-8	0.9998541312175064	0.478	0.181	0.0015130113149993511
CAMK2D	Macrophages	8.742907090527797e-8	2.0241567833572907	0.719	0.517	0.0017023314395966675
RELL1	Macrophages	9.84270606784188e-8	-2.234858928156806	0.113	0.328	0.0019164732984694925
EIF2AK2	Macrophages	1.9444464001036028e-7	1.2662051115221842	0.547	0.259	0.0037860315856417253
OAS1	Macrophages	2.3744111720943188e-7	1.7700253530471681	0.318	0.06	0.004623215993184848
PID1	Macrophages	3.336138474077357e-7	-1.5920595129941524	0.226	0.466	0.006495795222876022
GBP3	Macrophages	3.4601228655272314e-7	0.5815937556942194	0.894	0.741	0.006737205231468073
ISG20	Macrophages	3.657092389690842e-7	1.584668879252778	0.558	0.31	0.007120724591967038
SIGLEC1	Macrophages	4.074826790358137e-7	2.735046833088982	0.292	0.06	0.007934095243506328
HSPA1B	Macrophages	4.2576195766194823e-7	2.2870340145802888	0.46	0.216	0.008290011077635794
OAS3	Macrophages	4.440428222676426e-7	2.412165845095909	0.307	0.069	0.008645957792373269
PLCB1	Macrophages	5.173425521002962e-7	-0.742767621087427	0.642	0.853	0.010073176831944867
HERC6	Macrophages	5.377706258162005e-7	1.2918535499126027	0.391	0.121	0.01047093185526724
PLAAT4	Macrophages	5.876100432348682e-7	2.802843546537013	0.347	0.112	0.011441355151826118
XRN1	Macrophages	6.3530855326094e-7	1.310518384723573	0.701	0.5	0.012370092840543764
LDLRAD4	Macrophages	6.832501339543275e-7	-1.6640084224096892	0.135	0.345	0.013303563358224711
ADGRG3	Macrophages	8.87881567669795e-7	-7.062869875108928	0	0.086	0.017287942004098576
GABRG3	Macrophages	1.1385403155600936e-6	-1.6323352724448439	0.091	0.284	0.02216851848427058
STK17B	Macrophages	1.8830676726933213e-6	-0.725300408769757	0.81	0.888	0.03666521065501166
IFI44	Macrophages	2.0171406796285645e-6	1.2928340535337008	0.449	0.198	0.03927574617304778
SCAPER	Macrophages	2.811922043792455e-6	1.1793320409430101	0.573	0.302	0.05475093411468289
IL1RN	Macrophages	2.8331647951880165e-6	2.3427235889310065	0.318	0.095	0.05516455172710587
MAML3	Macrophages	3.3437482897246693e-6	-0.8909112658201135	0.569	0.741	0.06510612294922903
SMCHD1	Macrophages	4.1137696857199275e-6	0.8634320373930482	0.763	0.612	0.08009920955065271
MEGF9	Macrophages	5.05570561675882e-6	-1.0926429142674645	0.35	0.56	0.09843964406391098
IFIT3	Macrophages	5.103658570661623e-6	1.7235773883506544	0.35	0.121	0.09937333602935246
ADORA2B	FDCs	2.8247173579368468e-77	-11.077167459465983	0.005	0.673	5.5000071676388344e-73
ENSMMUG00000060590	FDCs	1.4013217568717352e-66	-10.60990755301797	0	0.593	2.7285135928049557e-62
BMT2	FDCs	7.541442017026956e-62	-5.354741512979485	0.165	0.717	1.4683941751353186e-57
ND4	FDCs	2.1888805018017775e-53	1.597858296008284	0.995	0.667	4.2619692250582406e-49
COX2	FDCs	2.8424652859184655e-53	1.404722306105377	1	0.973	5.534564158211844e-49
ENSMMUG00000062894	FDCs	1.7520224724334923e-46	-9.135023234236288	0	0.44	3.411362956075253e-42
ENSMMUG00000028695	FDCs	2.8066637204868916e-46	-5.4387341106525025	0.003	0.447	5.4648549301600264e-42
ATP6	FDCs	5.899809178305557e-45	1.352690674623359	1	0.453	1.148751845107875e-40
ENSMMUG00000061125	FDCs	2.351273703087698e-41	1.2500526499896996	0.974	0.74	4.5781650272820575e-37
COX1	FDCs	1.807234442841184e-36	0.953180295361137	0.997	0.967	3.5188661836560694e-32
COX3	FDCs	5.237642517504153e-29	0.7575021661555548	1	0.993	1.0198213745832335e-24
ENSMMUG00000063637	FDCs	4.713459270449362e-25	1.5398807539392938	0.783	0.587	9.177576545491953e-21
ENSMMUG00000050829	FDCs	1.0937290624644309e-24	-1.197033585753808	0.419	0.777	2.1295998575244934e-20
RBPMS	FDCs	4.9980746064475285e-24	-1.591739361836472	0.165	0.527	9.731751066213982e-20
ENSMMUG00000064139	FDCs	7.259524586854554e-22	0.735513291736881	0.932	0.853	1.4135020323064502e-17
ND3	FDCs	5.6902306971834404e-21	0.8391941288773959	0.895	0.703	1.1079448190485877e-16
ND4L	FDCs	1.4482880835706297e-20	1.4504972870629462	0.605	0.23	2.819961727520373e-16
TMTC2	FDCs	4.3904141666617515e-20	-1.5742211817838037	0.374	0.657	8.548575423907096e-16
